Area_slug,Area_display,Region,Year,Consumption_Const2018,GRDP_Const2018,PTI,Households,Price,UnitsPer1k,Flood_Index_0to1,Landslide_Index_0to1,StormSurge_Index_0to1,Fault_Proximity_Index,GRDP_MAPE_backtest,EmploymentRate_2024_2025_avg,Flood_Level,Flood_Level_Num,Flood_Why,Landslide_Level,Landslide_Level_Num,Landslide_Why,StormSurge_Level,StormSurge_Level_Num,StormSurge_Why,Nearest_Fault_Name,Fault_Distance_km,Hazard_Tooltip_Short
taguig,Taguig,NCR,2027,242642.9806460661,401785522.2616234,54.81327844723303,265209.16029557615,35459119.03406117,241534.35472083755,0.2,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.0,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~0.0 km
taguig,Taguig,NCR,2028,244691.0310921803,408807100.918766,53.33755222332143,266216.4953601422,35918250.46687989,242247.89726621544,0.2,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.0,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~0.0 km
taguig,Taguig,NCR,2029,246756.3682968842,415828679.5759087,51.89390043020504,267227.65655172145,36377959.75280997,242963.54776416463,0.2,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.0,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~0.0 km
tarlac,Tarlac,Region III (Central Luzon),2024,151216.99395108753,2310908201.2535706,16.86577065900755,403411.1684596852,5622688.24081734,392112.05625812674,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
tarlac,Tarlac,Region III (Central Luzon),2025,151572.14523803064,2384450378.140533,16.56632081122804,413010.8525747975,5718158.640958229,399369.35082911217,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
tarlac,Tarlac,Region III (Central Luzon),2026,151928.13064046146,2457992555.0274963,16.26437269896371,422837.0591872078,5812483.532849581,406759.5252895876,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
tarlac,Tarlac,Region III (Central Luzon),2027,152284.95211739992,2531534731.9144287,15.9607071304909,432895.08801180334,5905719.251755956,414284.98603361245,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
tarlac,Tarlac,Region III (Central Luzon),2028,152642.61163246777,2605076908.801392,15.656029839490632,443190.3616826584,5997918.020181334,421948.18254714506,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
tarlac,Tarlac,Region III (Central Luzon),2029,153001.1111538983,2678619085.6883545,15.350978464976691,453728.4285788869,6089128.354099481,429751.60817089136,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
valenzuela,Valenzuela,NCR,2024,236601.1090121588,380720786.2901936,26.280831363556345,205016.6642357336,8959389.11815807,186362.6448784141,0.2,0.2,0.2,0.108695652173913,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,9.2,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~9.2 km
valenzuela,Valenzuela,NCR,2025,238598.1624837792,387742364.9473362,25.58542653541003,205795.37215998056,9079708.19727522,186913.19875777265,0.2,0.2,0.2,0.108695652173913,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,9.2,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~9.2 km
valenzuela,Valenzuela,NCR,2026,240612.07226932416,394763943.6044789,24.90433802828568,206577.03782443624,9200134.209914746,187465.3790874011,0.2,0.2,0.2,0.108695652173913,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,9.2,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~9.2 km
valenzuela,Valenzuela,NCR,2027,242642.9806460661,401785522.2616234,24.23754529605932,207361.67246338635,9320682.717524651,188019.1906721708,0.2,0.2,0.2,0.108695652173913,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,9.2,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~9.2 km
valenzuela,Valenzuela,NCR,2028,244691.0310921803,408807100.918766,23.5850030251008,208149.28735378696,9441368.694151286,188574.6383311473,0.2,0.2,0.2,0.108695652173913,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,9.2,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~9.2 km
valenzuela,Valenzuela,NCR,2029,246756.3682968842,415828679.5759087,22.9466435487363,208939.89381542752,9562206.56359576,189131.7268976333,0.2,0.2,0.2,0.108695652173913,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,9.2,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~9.2 km
zambales,Zambales,Region III (Central Luzon),2024,151216.99395108753,2310908201.2535706,13.305566323321496,185173.02015076368,3880100.548240364,180410.323106104,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
zambales,Zambales,Region III (Central Luzon),2025,151572.14523803064,2384450378.140533,13.06932750028196,189579.44872555,3945982.691454042,183749.3963060511,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
zambales,Zambales,Region III (Central Luzon),2026,151928.13064046146,2457992555.0274963,12.831117772712286,194089.85522220907,4011074.343180965,187149.6073960849,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
zambales,Zambales,Region III (Central Luzon),2027,152284.95211739992,2531534731.9144287,12.591553127662037,198706.67230569525,4075414.379218891,190612.0635554489,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
zambales,Zambales,Region III (Central Luzon),2028,152642.61163246777,2605076908.801392,12.351190325120966,203432.38906309183,4139038.837234794,194137.89178992144,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
zambales,Zambales,Region III (Central Luzon),2029,153001.1111538983,2678619085.6883545,12.11053240455047,208269.5523007289,4201981.197096017,197728.2392828017,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
