RDMD_ID,Region,Household Unique Sequential Number,Final Weight Based on Projection (provincial projections),Survey Month,Survey Year,Psu Number,Household Size,C09-Work Indicator,"C11 - Location of Work (Province, Municipality)"
40845,17,10401,597.3413,12,2023,109,2,1,5316
40846,17,10402,819.6034,12,2023,109,1,2,N/A
40847,17,10403,819.6034,12,2023,109,3,2,N/A
40848,17,10403,819.6034,12,2023,109,3,2,N/A
40849,17,10403,819.6034,12,2023,109,3,2,N/A
40850,17,10404,925.125,12,2023,109,1,2,N/A
40851,17,10405,819.6034,12,2023,109,2,1,5316
40852,17,10405,925.125,12,2023,109,2,2,N/A
40853,17,10406,615.2277,12,2023,109,1,1,5316
40854,17,10407,819.6034,12,2023,109,1,2,N/A
40855,17,10408,674.1975,12,2023,109,4,2,N/A
40856,17,10408,615.2277,12,2023,109,4,1,5316
40857,17,10408,597.3413,12,2023,109,4,2,N/A
40858,17,10408,819.6034,12,2023,109,4,2,N/A
40859,17,10409,1007.1786,12,2023,109,5,1,5316
40860,17,10409,776.2032,12,2023,109,5,2,N/A
40861,17,10409,925.125,12,2023,109,5,2,N/A
40862,17,10409,819.6034,12,2023,109,5,2,N/A
40863,17,10409,1027.0175,12,2023,109,5,2,N/A
40864,17,10410,761.4002,12,2023,109,4,1,5316
40865,17,10410,597.3413,12,2023,109,4,1,5316
40866,17,10410,1027.0175,12,2023,109,4,2,N/A
40867,17,10410,819.4452,12,2023,109,4,N/A,N/A
40868,17,10411,707.5881,12,2023,109,1,1,5316
40869,17,10412,707.5881,12,2023,109,4,1,5316
40870,17,10412,597.3413,12,2023,109,4,2,N/A
40871,17,10412,1027.0175,12,2023,109,4,N/A,N/A
40872,17,10412,819.4452,12,2023,109,4,2,N/A
40873,19,10413,705.4716,12,2023,83,3,1,702
40874,19,10413,501.5894,12,2023,83,3,2,N/A
40875,19,10413,590.3723,12,2023,83,3,2,N/A
40876,19,10414,707.97,12,2023,83,2,1,702
40877,19,10414,1201.6674,12,2023,83,2,2,N/A
40878,19,10415,501.5894,12,2023,83,4,2,N/A
40879,19,10415,668.6716,12,2023,83,4,2,N/A
40880,19,10415,665.2937,12,2023,83,4,1,706
40881,19,10415,956.3763,12,2023,83,4,1,702
40882,19,10416,590.3723,12,2023,83,3,1,702
40883,19,10416,707.97,12,2023,83,3,2,N/A
40884,19,10416,1159.957,12,2023,83,3,2,N/A
40885,19,10417,834.9923,12,2023,83,3,1,702
40886,19,10417,665.2937,12,2023,83,3,2,N/A
40887,19,10417,1159.957,12,2023,83,3,2,N/A
40888,19,10418,956.3763,12,2023,83,9,1,702
40889,19,10418,1251.176,12,2023,83,9,2,N/A
40890,19,10418,1159.957,12,2023,83,9,2,N/A
40891,19,10418,1159.957,12,2023,83,9,2,N/A
40892,19,10418,1209.4441,12,2023,83,9,N/A,N/A
40893,19,10418,705.4716,12,2023,83,9,1,702
40894,19,10418,751.6364,12,2023,83,9,2,N/A
40895,19,10418,707.97,12,2023,83,9,2,N/A
40896,19,10418,707.97,12,2023,83,9,2,N/A
40897,19,10419,705.4716,12,2023,83,6,1,702
40898,19,10419,956.3763,12,2023,83,6,1,702
40899,19,10419,1251.176,12,2023,83,6,N/A,N/A
40900,19,10419,1209.4441,12,2023,83,6,2,N/A
40901,19,10419,1159.957,12,2023,83,6,2,N/A
40902,19,10419,834.9923,12,2023,83,6,1,702
40903,19,10420,1251.176,12,2023,83,7,2,N/A
40904,19,10420,956.3763,12,2023,83,7,1,702
40905,19,10420,1159.957,12,2023,83,7,N/A,N/A
40906,19,10420,1159.957,12,2023,83,7,2,N/A
40907,19,10420,1159.957,12,2023,83,7,2,N/A
40908,19,10420,1116.1652,12,2023,83,7,1,702
40909,19,10420,590.3723,12,2023,83,7,2,N/A
40910,19,10421,1116.1652,12,2023,83,2,2,N/A
40911,19,10421,501.5894,12,2023,83,2,2,N/A
40912,19,10422,1115.5805,12,2023,291,4,1,702
40913,19,10422,501.3266,12,2023,291,4,2,N/A
40914,19,10422,1250.5206,12,2023,291,4,2,N/A
40915,19,10422,1201.0379,12,2023,291,4,2,N/A
40916,19,10423,705.102,12,2023,291,5,1,702
40917,19,10423,1250.5206,12,2023,291,5,2,N/A
40918,19,10423,707.5991,12,2023,291,5,1,702
40919,19,10423,1159.3494,12,2023,291,5,N/A,N/A
40920,19,10423,1208.8105,12,2023,291,5,N/A,N/A
40921,19,10424,705.102,12,2023,291,8,1,702
40922,19,10424,751.2426,12,2023,291,8,2,N/A
40923,19,10424,707.5991,12,2023,291,8,2,N/A
40924,19,10424,707.5991,12,2023,291,8,2,N/A
40925,19,10424,707.5991,12,2023,291,8,2,N/A
40926,19,10424,1250.5206,12,2023,291,8,2,N/A
40927,19,10424,955.8753,12,2023,291,8,1,702
40928,19,10424,1208.8105,12,2023,291,8,2,N/A
40929,19,10425,955.8753,12,2023,291,6,1,702
40930,19,10425,1250.5206,12,2023,291,6,2,N/A
40931,19,10425,1208.8105,12,2023,291,6,N/A,N/A
40932,19,10425,1208.8105,12,2023,291,6,N/A,N/A
40933,19,10425,1208.8105,12,2023,291,6,N/A,N/A
40934,19,10425,590.063,12,2023,291,6,1,702
40935,19,10426,501.3266,12,2023,291,4,1,702
40936,19,10426,1201.0379,12,2023,291,4,2,N/A
40937,19,10426,1208.8105,12,2023,291,4,2,N/A
40938,19,10426,1208.8105,12,2023,291,4,2,N/A
40939,19,10427,664.9452,12,2023,291,3,1,702
40940,19,10427,1201.0379,12,2023,291,3,1,702
40941,19,10427,1208.8105,12,2023,291,3,N/A,N/A
40942,19,10428,668.3213,12,2023,291,3,1,702
40943,19,10428,751.2426,12,2023,291,3,2,N/A
40944,19,10428,1208.8105,12,2023,291,3,2,N/A
40945,19,10429,664.9452,12,2023,291,4,2,N/A
40946,19,10429,707.5991,12,2023,291,4,2,N/A
40947,19,10429,707.5991,12,2023,291,4,1,702
40948,19,10429,707.5991,12,2023,291,4,1,702
40949,19,10430,705.102,12,2023,291,2,1,702
40950,19,10430,590.063,12,2023,291,2,1,702
40951,19,10431,955.8753,12,2023,291,5,1,702
40952,19,10431,1250.5206,12,2023,291,5,2,N/A
40953,19,10431,1159.3494,12,2023,291,5,2,N/A
40954,19,10431,1159.3494,12,2023,291,5,N/A,N/A
40955,19,10431,1159.3494,12,2023,291,5,N/A,N/A
40956,19,10432,705.102,12,2023,291,5,1,702
40957,19,10432,751.2426,12,2023,291,5,1,702
40958,19,10432,1208.8105,12,2023,291,5,2,N/A
40959,19,10432,1159.3494,12,2023,291,5,2,N/A
40960,19,10432,1159.3494,12,2023,291,5,2,N/A
40961,19,10433,1115.5805,12,2023,291,5,1,702
40962,19,10433,501.3266,12,2023,291,5,2,N/A
40963,19,10433,707.5991,12,2023,291,5,2,N/A
40964,19,10433,1201.0379,12,2023,291,5,2,N/A
40965,19,10433,1201.0379,12,2023,291,5,2,N/A
40966,19,10434,705.102,12,2023,291,4,1,702
40967,19,10434,751.2426,12,2023,291,4,2,N/A
40968,19,10434,1201.0379,12,2023,291,4,2,N/A
40969,19,10434,1208.8105,12,2023,291,4,2,N/A
40970,19,10435,664.9452,12,2023,291,7,1,702
40971,19,10435,707.5991,12,2023,291,7,2,N/A
40972,19,10435,707.5991,12,2023,291,7,2,N/A
40973,19,10435,590.063,12,2023,291,7,1,702
40974,19,10435,705.102,12,2023,291,7,1,702
40975,19,10435,707.5991,12,2023,291,7,2,N/A
40976,19,10435,1201.0379,12,2023,291,7,2,N/A
40977,19,10436,955.8753,12,2023,291,3,1,702
40978,19,10436,1250.5206,12,2023,291,3,2,N/A
40979,19,10436,1159.3494,12,2023,291,3,2,N/A
40980,19,10437,590.063,12,2023,291,3,1,702
40981,19,10437,834.5549,12,2023,291,3,1,702
40982,19,10437,707.5991,12,2023,291,3,2,N/A
40983,19,10438,501.3266,12,2023,291,8,2,N/A
40984,19,10438,664.9452,12,2023,291,8,1,702
40985,19,10438,1201.0379,12,2023,291,8,2,N/A
40986,19,10438,1159.3494,12,2023,291,8,2,N/A
40987,19,10438,1208.8105,12,2023,291,8,2,N/A
40988,19,10438,1159.3494,12,2023,291,8,2,N/A
40989,19,10438,1208.8105,12,2023,291,8,N/A,N/A
40990,19,10438,1201.0379,12,2023,291,8,2,N/A
40991,19,10439,834.5549,12,2023,291,3,1,702
40992,19,10439,664.9452,12,2023,291,3,2,N/A
40993,19,10439,707.5991,12,2023,291,3,2,N/A
40994,19,10440,834.5549,12,2023,291,4,2,N/A
40995,19,10440,664.9452,12,2023,291,4,N/A,N/A
40996,19,10440,1208.8105,12,2023,291,4,2,N/A
40997,19,10440,1159.3494,12,2023,291,4,2,N/A
40998,19,10441,1250.5206,12,2023,291,4,2,N/A
40999,19,10441,955.8753,12,2023,291,4,1,702
41000,19,10441,1208.8105,12,2023,291,4,2,N/A
41001,19,10441,1208.8105,12,2023,291,4,N/A,N/A
41002,19,10442,664.9452,12,2023,291,4,1,702
41003,19,10442,834.5549,12,2023,291,4,1,702
41004,19,10442,1159.3494,12,2023,291,4,2,N/A
41005,19,10442,1208.8105,12,2023,291,4,N/A,N/A
41006,19,10443,834.5549,12,2023,291,4,1,702
41007,19,10443,664.9452,12,2023,291,4,2,N/A
41008,19,10443,707.5991,12,2023,291,4,2,N/A
41009,19,10443,707.5991,12,2023,291,4,2,N/A
41010,19,10444,682.0148,12,2023,31,3,1,703
41011,19,10444,678.5695,12,2023,31,3,2,N/A
41012,19,10444,722.0975,12,2023,31,3,2,N/A
41013,19,10445,975.4607,12,2023,31,5,1,703
41014,19,10445,1225.6465,12,2023,31,5,2,N/A
41015,19,10445,1183.1038,12,2023,31,5,2,N/A
41016,19,10445,1183.1038,12,2023,31,5,N/A,N/A
41017,19,10445,1233.5784,12,2023,31,5,N/A,N/A
41018,19,10446,766.6351,12,2023,31,4,1,703
41019,19,10446,1183.1038,12,2023,31,4,2,N/A
41020,19,10446,722.0975,12,2023,31,4,1,703
41021,19,10446,1276.1431,12,2023,31,4,N/A,N/A
41022,19,10447,719.5492,12,2023,31,4,1,703
41023,19,10447,602.1531,12,2023,31,4,1,703
41024,19,10447,1276.1431,12,2023,31,4,N/A,N/A
41025,19,10447,975.4607,12,2023,31,4,1,703
41026,19,10448,851.6545,12,2023,31,6,1,703
41027,19,10448,678.5695,12,2023,31,6,2,N/A
41028,19,10448,722.0975,12,2023,31,6,1,703
41029,19,10448,1225.6465,12,2023,31,6,2,N/A
41030,19,10448,722.0975,12,2023,31,6,2,N/A
41031,19,10448,1183.1038,12,2023,31,6,2,N/A
41032,19,10449,682.0148,12,2023,31,4,1,703
41033,19,10449,1276.1431,12,2023,31,4,N/A,N/A
41034,19,10449,722.0975,12,2023,31,4,2,N/A
41035,19,10449,1233.5784,12,2023,31,4,2,N/A
41036,19,10450,682.0148,12,2023,31,4,1,703
41037,19,10450,766.6351,12,2023,31,4,2,N/A
41038,19,10450,1225.6465,12,2023,31,4,2,N/A
41039,19,10450,1183.1038,12,2023,31,4,2,N/A
41040,19,10451,682.0148,12,2023,31,4,1,703
41041,19,10451,678.5695,12,2023,31,4,2,N/A
41042,19,10451,722.0975,12,2023,31,4,2,N/A
41043,19,10451,1233.5784,12,2023,31,4,N/A,N/A
41044,19,10452,975.4607,12,2023,31,5,1,9701
41045,19,10452,1225.6465,12,2023,31,5,2,N/A
41046,19,10452,1233.5784,12,2023,31,5,2,N/A
41047,19,10452,719.5492,12,2023,31,5,2,N/A
41048,19,10452,602.1531,12,2023,31,5,2,N/A
41049,19,10453,851.6545,12,2023,31,4,1,703
41050,19,10453,1276.1431,12,2023,31,4,N/A,N/A
41051,19,10453,1233.5784,12,2023,31,4,2,N/A
41052,19,10453,1183.1038,12,2023,31,4,2,N/A
41053,19,10454,682.0148,12,2023,31,8,2,N/A
41054,19,10454,766.6351,12,2023,31,8,N/A,N/A
41055,19,10454,722.0975,12,2023,31,8,1,703
41056,19,10454,722.0975,12,2023,31,8,1,703
41057,19,10454,722.0975,12,2023,31,8,1,703
41058,19,10454,722.0975,12,2023,31,8,1,703
41059,19,10454,1183.1038,12,2023,31,8,2,N/A
41060,19,10454,1233.5784,12,2023,31,8,2,N/A
41061,19,10455,851.6545,12,2023,31,4,1,703
41062,19,10455,678.5695,12,2023,31,4,2,N/A
41063,19,10455,1183.1038,12,2023,31,4,2,N/A
41064,19,10455,1183.1038,12,2023,31,4,2,N/A
41065,19,10456,851.6545,12,2023,31,5,1,703
41066,19,10456,678.5695,12,2023,31,5,2,N/A
41067,19,10456,722.0975,12,2023,31,5,2,N/A
41068,19,10456,722.0975,12,2023,31,5,2,N/A
41069,19,10456,1225.6465,12,2023,31,5,2,N/A
41070,19,10457,766.6351,12,2023,31,3,1,703
41071,19,10457,722.0975,12,2023,31,3,1,703
41072,19,10457,1183.1038,12,2023,31,3,2,N/A
41073,19,10458,682.0148,12,2023,31,8,1,703
41074,19,10458,766.6351,12,2023,31,8,1,703
41075,19,10458,975.4607,12,2023,31,8,1,703
41076,19,10458,975.4607,12,2023,31,8,2,N/A
41077,19,10458,975.4607,12,2023,31,8,1,703
41078,19,10458,1225.6465,12,2023,31,8,2,N/A
41079,19,10458,722.0975,12,2023,31,8,2,N/A
41080,19,10458,1233.5784,12,2023,31,8,2,N/A
41081,19,10459,851.6545,12,2023,31,5,1,703
41082,19,10459,678.5695,12,2023,31,5,2,N/A
41083,19,10459,722.0975,12,2023,31,5,2,N/A
41084,19,10459,1183.1038,12,2023,31,5,2,N/A
41085,19,10459,1233.5784,12,2023,31,5,N/A,N/A
41086,19,10460,877.1192,12,2023,239,4,1,704
41087,19,10460,698.859,12,2023,239,4,1,704
41088,19,10460,1262.2937,12,2023,239,4,2,N/A
41089,19,10460,1218.479,12,2023,239,4,2,N/A
41090,19,10461,1004.6272,12,2023,239,3,1,704
41091,19,10461,1314.3001,12,2023,239,3,2,N/A
41092,19,10461,1218.479,12,2023,239,3,2,N/A
41093,19,10462,789.5578,12,2023,239,6,1,704
41094,19,10462,702.4073,12,2023,239,6,1,704
41095,19,10462,1314.3001,12,2023,239,6,2,N/A
41096,19,10462,1262.2937,12,2023,239,6,2,N/A
41097,19,10462,743.6884,12,2023,239,6,2,N/A
41098,19,10462,743.6884,12,2023,239,6,2,N/A
41099,19,10463,702.4073,12,2023,239,9,1,704
41100,19,10463,620.1576,12,2023,239,9,1,704
41101,19,10463,1004.6272,12,2023,239,9,1,704
41102,19,10463,743.6884,12,2023,239,9,1,704
41103,19,10463,1262.2937,12,2023,239,9,2,N/A
41104,19,10463,743.6884,12,2023,239,9,1,704
41105,19,10463,1218.479,12,2023,239,9,2,N/A
41106,19,10463,1270.4627,12,2023,239,9,2,N/A
41107,19,10463,1218.479,12,2023,239,9,N/A,N/A
41108,19,10464,743.6884,12,2023,239,3,1,704
41109,19,10464,1262.2937,12,2023,239,3,2,N/A
41110,19,10464,1218.479,12,2023,239,3,N/A,N/A
41111,19,10465,702.4073,12,2023,239,6,1,704
41112,19,10465,789.5578,12,2023,239,6,1,704
41113,19,10465,1262.2937,12,2023,239,6,2,N/A
41114,19,10465,743.6884,12,2023,239,6,2,N/A
41115,19,10465,1270.4627,12,2023,239,6,2,N/A
41116,19,10465,1218.479,12,2023,239,6,2,N/A
41117,19,10466,1004.6272,12,2023,239,6,1,704
41118,19,10466,1314.3001,12,2023,239,6,2,N/A
41119,19,10466,1270.4627,12,2023,239,6,2,N/A
41120,19,10466,1270.4627,12,2023,239,6,2,N/A
41121,19,10466,1218.479,12,2023,239,6,2,N/A
41122,19,10466,1218.479,12,2023,239,6,2,N/A
41123,19,10467,677.6575,12,2023,135,5,1,710
41124,19,10467,674.2342,12,2023,135,5,2,N/A
41125,19,10467,1175.545,12,2023,135,5,2,N/A
41126,19,10467,1225.6971,12,2023,135,5,2,N/A
41127,19,10467,1175.545,12,2023,135,5,2,N/A
41128,19,10468,846.2133,12,2023,135,3,1,710
41129,19,10468,674.2342,12,2023,135,3,1,710
41130,19,10468,1175.545,12,2023,135,3,2,N/A
41131,19,10469,677.6575,12,2023,135,2,1,710
41132,19,10469,761.7372,12,2023,135,2,1,710
41133,19,10470,598.306,12,2023,135,9,1,710
41134,19,10470,714.952,12,2023,135,9,1,710
41135,19,10470,1267.9899,12,2023,135,9,1,710
41136,19,10470,717.484,12,2023,135,9,1,710
41137,19,10470,717.484,12,2023,135,9,1,710
41138,19,10470,1267.9899,12,2023,135,9,2,N/A
41139,19,10470,969.2285,12,2023,135,9,1,710
41140,19,10470,1175.545,12,2023,135,9,N/A,N/A
41141,19,10470,1225.6971,12,2023,135,9,N/A,N/A
41142,19,10471,1267.9899,12,2023,135,5,1,710
41143,19,10471,969.2285,12,2023,135,5,1,710
41144,19,10471,1225.6971,12,2023,135,5,2,N/A
41145,19,10471,1225.6971,12,2023,135,5,2,N/A
41146,19,10471,1225.6971,12,2023,135,5,N/A,N/A
41147,19,10472,969.2285,12,2023,135,6,1,710
41148,19,10472,1217.8159,12,2023,135,6,1,710
41149,19,10472,1175.545,12,2023,135,6,2,N/A
41150,19,10472,1175.545,12,2023,135,6,2,N/A
41151,19,10472,1225.6971,12,2023,135,6,N/A,N/A
41152,19,10472,1175.545,12,2023,135,6,N/A,N/A
41153,19,10473,508.3299,12,2023,135,3,2,N/A
41154,19,10473,969.2285,12,2023,135,3,1,710
41155,19,10473,1267.9899,12,2023,135,3,2,N/A
41156,19,10474,969.2285,12,2023,135,4,1,710
41157,19,10474,1217.8159,12,2023,135,4,2,N/A
41158,19,10474,1225.6971,12,2023,135,4,2,N/A
41159,19,10474,1225.6971,12,2023,135,4,N/A,N/A
41160,19,10475,846.2133,12,2023,135,7,1,710
41161,19,10475,674.2342,12,2023,135,7,2,N/A
41162,19,10475,717.484,12,2023,135,7,2,N/A
41163,19,10475,1225.6971,12,2023,135,7,2,N/A
41164,19,10475,1225.6971,12,2023,135,7,2,N/A
41165,19,10475,1175.545,12,2023,135,7,2,N/A
41166,19,10475,1175.545,12,2023,135,7,N/A,N/A
41167,19,10476,846.2133,12,2023,135,6,1,710
41168,19,10476,674.2342,12,2023,135,6,1,710
41169,19,10476,717.484,12,2023,135,6,2,N/A
41170,19,10476,1225.6971,12,2023,135,6,2,N/A
41171,19,10476,1175.545,12,2023,135,6,2,N/A
41172,19,10476,1225.6971,12,2023,135,6,2,N/A
41173,19,10477,674.2342,12,2023,135,8,2,N/A
41174,19,10477,677.6575,12,2023,135,8,1,710
41175,19,10477,717.484,12,2023,135,8,1,710
41176,19,10477,717.484,12,2023,135,8,1,710
41177,19,10477,1175.545,12,2023,135,8,2,N/A
41178,19,10477,1225.6971,12,2023,135,8,2,N/A
41179,19,10477,1175.545,12,2023,135,8,N/A,N/A
41180,19,10477,1225.6971,12,2023,135,8,N/A,N/A
41181,19,10478,761.7372,12,2023,135,5,1,710
41182,19,10478,1175.545,12,2023,135,5,2,N/A
41183,19,10478,1175.545,12,2023,135,5,2,N/A
41184,19,10478,1225.6971,12,2023,135,5,2,N/A
41185,19,10478,1225.6971,12,2023,135,5,2,N/A
41186,19,10479,598.306,12,2023,135,3,2,N/A
41187,19,10479,714.952,12,2023,135,3,1,710
41188,19,10479,717.484,12,2023,135,3,1,710
41189,19,10480,865.1728,12,2023,187,3,1,711
41190,19,10480,689.3405,12,2023,187,3,2,N/A
41191,19,10480,1201.8832,12,2023,187,3,N/A,N/A
41192,19,10481,519.7191,12,2023,187,4,2,N/A
41193,19,10481,1296.3993,12,2023,187,4,N/A,N/A
41194,19,10481,1253.159,12,2023,187,4,2,N/A
41195,19,10481,1253.159,12,2023,187,4,2,N/A
41196,19,10482,692.8405,12,2023,187,4,1,711
41197,19,10482,778.804,12,2023,187,4,N/A,N/A
41198,19,10482,1245.1012,12,2023,187,4,2,N/A
41199,19,10482,1253.159,12,2023,187,4,2,N/A
41200,19,10483,519.7191,12,2023,187,5,1,711
41201,19,10483,611.7111,12,2023,187,5,1,711
41202,19,10483,733.5593,12,2023,187,5,2,N/A
41203,19,10483,1253.159,12,2023,187,5,2,N/A
41204,19,10483,1253.159,12,2023,187,5,N/A,N/A
41205,19,10484,689.3405,12,2023,187,6,2,N/A
41206,19,10484,692.8405,12,2023,187,6,1,711
41207,19,10484,733.5593,12,2023,187,6,1,711
41208,19,10484,733.5593,12,2023,187,6,1,711
41209,19,10484,1245.1012,12,2023,187,6,2,N/A
41210,19,10484,1253.159,12,2023,187,6,2,N/A
41211,19,10485,990.9442,12,2023,187,4,1,711
41212,19,10485,1296.3993,12,2023,187,4,2,N/A
41213,19,10485,1201.8832,12,2023,187,4,2,N/A
41214,19,10485,1201.8832,12,2023,187,4,N/A,N/A
41215,19,10486,692.8405,12,2023,187,8,1,711
41216,19,10486,611.7111,12,2023,187,8,1,711
41217,19,10486,990.9442,12,2023,187,8,1,711
41218,19,10486,1296.3993,12,2023,187,8,2,N/A
41219,19,10486,1253.159,12,2023,187,8,N/A,N/A
41220,19,10486,1201.8832,12,2023,187,8,N/A,N/A
41221,19,10486,733.5593,12,2023,187,8,1,711
41222,19,10486,1245.1012,12,2023,187,8,2,N/A
41223,19,10487,778.804,12,2023,187,4,1,711
41224,19,10487,692.8405,12,2023,187,4,1,711
41225,19,10487,990.9442,12,2023,187,4,1,711
41226,19,10487,990.9442,12,2023,187,4,1,711
41227,19,10488,990.9442,12,2023,187,8,1,711
41228,19,10488,1296.3993,12,2023,187,8,2,N/A
41229,19,10488,1253.159,12,2023,187,8,2,N/A
41230,19,10488,1253.159,12,2023,187,8,2,N/A
41231,19,10488,1253.159,12,2023,187,8,2,N/A
41232,19,10488,1253.159,12,2023,187,8,N/A,N/A
41233,19,10488,1201.8832,12,2023,187,8,N/A,N/A
41234,19,10488,519.7191,12,2023,187,8,2,N/A
41235,19,10489,990.9442,12,2023,187,4,1,711
41236,19,10489,689.3405,12,2023,187,4,2,N/A
41237,19,10489,1201.8832,12,2023,187,4,N/A,N/A
41238,19,10489,1201.8832,12,2023,187,4,N/A,N/A
41239,19,10490,865.1728,12,2023,187,5,1,711
41240,19,10490,689.3405,12,2023,187,5,N/A,N/A
41241,19,10490,1201.8832,12,2023,187,5,2,N/A
41242,19,10490,1201.8832,12,2023,187,5,2,N/A
41243,19,10490,1201.8832,12,2023,187,5,N/A,N/A
41244,19,10491,865.1728,12,2023,187,3,1,711
41245,19,10491,778.804,12,2023,187,3,2,N/A
41246,19,10491,733.5593,12,2023,187,3,2,N/A
41247,19,10492,611.7111,12,2023,187,3,1,711
41248,19,10492,733.5593,12,2023,187,3,1,711
41249,19,10492,1245.1012,12,2023,187,3,2,N/A
41250,19,10493,865.1728,12,2023,187,4,1,702
41251,19,10493,778.804,12,2023,187,4,2,N/A
41252,19,10493,1245.1012,12,2023,187,4,2,N/A
41253,19,10493,1201.8832,12,2023,187,4,2,N/A
41254,19,10494,865.1728,12,2023,187,2,1,711
41255,19,10494,1296.3993,12,2023,187,2,2,N/A
41256,19,10495,692.8405,12,2023,187,8,1,711
41257,19,10495,689.3405,12,2023,187,8,1,711
41258,19,10495,733.5593,12,2023,187,8,2,N/A
41259,19,10495,733.5593,12,2023,187,8,2,N/A
41260,19,10495,1245.1012,12,2023,187,8,2,N/A
41261,19,10495,733.5593,12,2023,187,8,2,N/A
41262,19,10495,1201.8832,12,2023,187,8,2,N/A
41263,19,10495,1253.159,12,2023,187,8,2,N/A
41264,19,10496,689.3405,12,2023,187,4,2,N/A
41265,19,10496,990.9442,12,2023,187,4,1,711
41266,19,10496,1201.8832,12,2023,187,4,N/A,N/A
41267,19,10496,1201.8832,12,2023,187,4,N/A,N/A
41268,19,10497,990.9442,12,2023,187,6,1,711
41269,19,10497,1296.3993,12,2023,187,6,2,N/A
41270,19,10497,1245.1012,12,2023,187,6,2,N/A
41271,19,10497,1201.8832,12,2023,187,6,2,N/A
41272,19,10497,1201.8832,12,2023,187,6,2,N/A
41273,19,10497,1253.159,12,2023,187,6,2,N/A
41274,19,10498,519.7191,12,2023,187,3,2,N/A
41275,19,10498,990.9442,12,2023,187,3,1,711
41276,19,10498,689.3405,12,2023,187,3,2,N/A
41277,19,10499,611.7111,12,2023,187,2,1,711
41278,19,10499,1156.5086,12,2023,187,2,1,711
41279,19,10500,692.8405,12,2023,187,4,1,702
41280,19,10500,990.9442,12,2023,187,4,2,N/A
41281,19,10500,1245.1012,12,2023,187,4,2,N/A
41282,19,10500,689.3405,12,2023,187,4,2,N/A
41283,19,10501,990.9442,12,2023,187,4,1,711
41284,19,10501,1245.1012,12,2023,187,4,N/A,N/A
41285,19,10501,1253.159,12,2023,187,4,2,N/A
41286,19,10501,778.804,12,2023,187,4,2,N/A
41287,19,10502,692.8405,12,2023,187,2,1,711
41288,19,10502,778.804,12,2023,187,2,N/A,N/A
41289,19,10503,730.9706,12,2023,187,7,1,711
41290,19,10503,611.7111,12,2023,187,7,1,711
41291,19,10503,990.9442,12,2023,187,7,1,711
41292,19,10503,733.5593,12,2023,187,7,2,N/A
41293,19,10503,1245.1012,12,2023,187,7,2,N/A
41294,19,10503,1201.8832,12,2023,187,7,2,N/A
41295,19,10503,1201.8832,12,2023,187,7,2,N/A
41296,19,10504,865.1728,12,2023,187,4,1,711
41297,19,10504,778.804,12,2023,187,4,N/A,N/A
41298,19,10504,733.5593,12,2023,187,4,2,N/A
41299,19,10504,1253.159,12,2023,187,4,2,N/A
41300,19,10505,865.1728,12,2023,187,3,1,711
41301,19,10505,689.3405,12,2023,187,3,2,N/A
41302,19,10505,519.7191,12,2023,187,3,2,N/A
41303,19,10506,692.8405,12,2023,187,4,1,711
41304,19,10506,689.3405,12,2023,187,4,1,711
41305,19,10506,1253.159,12,2023,187,4,2,N/A
41306,19,10506,1253.159,12,2023,187,4,N/A,N/A
41307,19,10507,2838.8814,12,2023,250,3,1,3601
41308,19,10507,2112.9443,12,2023,250,3,1,3601
41309,19,10507,2326.1045,12,2023,250,3,2,N/A
41310,19,10508,3255.2248,12,2023,250,3,1,3601
41311,19,10508,3042.9396,12,2023,250,3,1,3601
41312,19,10508,2326.1045,12,2023,250,3,2,N/A
41313,19,10509,3255.2248,12,2023,250,4,1,3601
41314,19,10509,3042.9396,12,2023,250,4,1,3601
41315,19,10509,2326.1045,12,2023,250,4,2,N/A
41316,19,10509,2326.1045,12,2023,250,4,N/A,N/A
41317,19,10510,3255.2248,12,2023,250,5,1,3601
41318,19,10510,3042.9396,12,2023,250,5,1,3601
41319,19,10510,2326.1045,12,2023,250,5,2,N/A
41320,19,10510,2326.1045,12,2023,250,5,N/A,N/A
41321,19,10510,2326.1045,12,2023,250,5,N/A,N/A
41322,19,10511,3326.6383,12,2023,250,4,1,3601
41323,19,10511,3229.5118,12,2023,250,4,1,3601
41324,19,10511,2326.1045,12,2023,250,4,N/A,N/A
41325,19,10511,2808.574,12,2023,250,4,N/A,N/A
41326,19,10512,3042.9396,12,2023,250,2,1,3601
41327,19,10512,2326.1045,12,2023,250,2,N/A,N/A
41328,19,10513,3375.1083,12,2023,250,2,1,3601
41329,19,10513,2326.1045,12,2023,250,2,2,N/A
41330,19,10514,1968.9124,12,2023,250,7,1,3601
41331,19,10514,1600.0582,12,2023,250,7,2,N/A
41332,19,10514,2326.1045,12,2023,250,7,2,N/A
41333,19,10514,2326.1045,12,2023,250,7,2,N/A
41334,19,10514,2326.1045,12,2023,250,7,2,N/A
41335,19,10514,2808.574,12,2023,250,7,N/A,N/A
41336,19,10514,2326.1045,12,2023,250,7,N/A,N/A
41337,19,10515,2323.1254,12,2023,250,2,1,3601
41338,19,10515,2326.1045,12,2023,250,2,N/A,N/A
41339,19,10516,3255.2248,12,2023,250,2,1,3601
41340,19,10516,3042.9396,12,2023,250,2,1,3601
41341,19,10517,1719.123,12,2023,250,4,1,3601
41342,19,10517,2323.1254,12,2023,250,4,1,3601
